strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time,strategy_folder
bb_10_2,0.05,-0.5598367447545648,-0.1088919988877581,0.7295400487168618,0.4,55.0,22.0,1.32,0.2009237875288683,2598,-0.4058009113933509,09:00,7_bollinger_bands
bb_10_2,0.1,-0.0093369602186179,-0.0013170689113455,0.7131808007650153,0.5111111111111111,45.0,23.0,1.11,0.277136258660508,2598,0.1010003610609431,09:00,7_bollinger_bands
bb_10_2,0.2,-0.6943134031888549,-0.1533866779563314,0.9178574206165095,0.5,38.0,19.0,0.83,0.3421862971516551,2598,-0.3198173224051308,09:00,7_bollinger_bands
bb_10_2.5,,-0.5007228485685205,-0.0929750912885789,0.6285856770058035,0.4285714285714285,7.0,3.0,1.23,0.3175519630484988,2598,-0.1642617743418273,09:00,7_bollinger_bands
bb_10_2.5,0.03,-0.3895549748823677,-0.0669929848888384,0.3895549748823677,0.0,9.0,0.0,not enough data,0.0138568129330254,2598,-1.2551464786806972,09:00,7_bollinger_bands
bb_10_2.5,0.05,-0.3749360427224851,-0.0638857018119418,0.4082255859720819,0.1111111111111111,9.0,1.0,0.25,0.0242494226327944,2598,-1.0257960432861732,09:00,7_bollinger_bands
bb_10_2.5,0.1,-0.3506701477921446,-0.0588631988297362,0.4738894283148448,0.2222222222222222,9.0,2.0,2.21,0.0750577367205542,2598,-0.5077027896493223,09:00,7_bollinger_bands
bb_10_2.5,0.2,-0.4283029062369555,-0.0755496382307521,0.5912960110311971,0.3333333333333333,9.0,3.0,1.77,0.1389530408006158,2598,-0.3483729888830811,09:00,7_bollinger_bands
bb_10_3,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,09:00,7_bollinger_bands
bb_10_3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,09:00,7_bollinger_bands
bb_10_3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,09:00,7_bollinger_bands
bb_10_3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,09:00,7_bollinger_bands
bb_10_3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,09:00,7_bollinger_bands
bb_20_1.5,,-0.8187484900876871,-0.2140564699387107,0.9166232191658752,0.4,35.0,14.0,0.76,0.4598145285935085,2588,-0.3335849527508244,09:00,7_bollinger_bands
bb_20_1.5,0.03,-0.897035402882868,-0.2743053861898588,0.9404496474612788,0.2054794520547945,73.0,15.0,1.18,0.23145285935085,2588,-0.8746808992878882,09:00,7_bollinger_bands
bb_20_1.5,0.05,-0.8914035211498913,-0.2688344101841622,0.951274699472323,0.2459016393442623,61.0,15.0,1.1,0.2894126738794436,2588,-0.7773717961934264,09:00,7_bollinger_bands
bb_20_1.5,0.1,-0.770232944483505,-0.1873213161012633,0.925259015519788,0.4117647058823529,51.0,21.0,1.16,0.4088098918083462,2588,-0.3268904867358128,09:00,7_bollinger_bands
bb_20_1.5,0.2,-0.7322725225038982,-0.169605697678676,0.8869736426410224,0.4473684210526316,38.0,17.0,0.97,0.4431993817619784,2588,-0.2425127477640133,09:00,7_bollinger_bands
bb_20_2,,-0.7882062121241014,-0.1966037490001982,0.9018003851047572,0.5416666666666666,24.0,13.0,0.44,0.4397217928902627,2588,-0.2943877263600299,09:00,7_bollinger_bands
bb_20_2,0.03,-0.2404883347746249,-0.0380530756514603,0.6442086787299556,0.2745098039215686,51.0,14.0,2.51,0.1306027820710973,2588,-0.0772238914362751,09:00,7_bollinger_bands
bb_20_2,0.05,-0.5062845319817723,-0.0947483543994175,0.7657553826883366,0.3061224489795918,49.0,15.0,1.94,0.1719474497681607,2588,-0.283562248665709,09:00,7_bollinger_bands
bb_20_2,0.1,-0.4484169394252524,-0.0804868290742653,0.8405703732378357,0.4358974358974359,39.0,17.0,0.88,0.2909582689335394,2588,-0.0969949610320942,09:00,7_bollinger_bands
bb_20_2,0.2,-0.7368429280913309,-0.1716197980808738,0.8779854528427754,0.5,30.0,15.0,0.56,0.3875579598145286,2588,-0.2990684837347583,09:00,7_bollinger_bands
bb_20_2.5,,-0.6676238289777501,-0.1438836175073206,0.8218704451419352,0.3571428571428571,14.0,5.0,0.98,0.4486089644513137,2588,-0.2300928391675229,09:00,7_bollinger_bands
bb_20_2.5,0.03,-0.0604644913231309,-0.0087577653916078,0.4779637154302175,0.3076923076923077,26.0,8.0,2.4,0.0517774343122102,2588,-0.1030397739985101,09:00,7_bollinger_bands
bb_20_2.5,0.05,-0.2065188802744213,-0.0320986649163482,0.5549857965200475,0.32,25.0,8.0,2.21,0.1101236476043276,2588,-0.177283031025065,09:00,7_bollinger_bands
bb_20_2.5,0.1,-0.5118577511896995,-0.0961966009836567,0.7142752200220484,0.3,20.0,6.0,1.28,0.1750386398763524,2588,-0.3969052487676642,09:00,7_bollinger_bands
bb_20_2.5,0.2,-0.3690636756592199,-0.0628894015048711,0.6627068395877199,0.4375,16.0,7.0,0.95,0.3450540958268933,2588,-0.0784662280803931,09:00,7_bollinger_bands
bb_20_3,,0.1207452804237871,0.016207124666786,0.6127543983211673,0.4285714285714285,7.0,3.0,2.62,0.3469860896445131,2588,0.16370285220849,09:00,7_bollinger_bands
bb_20_3,0.03,-0.2836701728389422,-0.0459617493467903,0.3328639825495975,0.1111111111111111,9.0,1.0,1.61,0.0115919629057187,2588,-0.9631080318128364,09:00,7_bollinger_bands
bb_20_3,0.05,-0.3781494701316849,-0.0648045330979633,0.4173565978754165,0.1111111111111111,9.0,1.0,1.09,0.026661514683153,2588,-0.9746346267791608,09:00,7_bollinger_bands
bb_20_3,0.1,-0.3390147416475062,-0.0567199526721156,0.4403717558463957,0.3333333333333333,9.0,3.0,1.34,0.0962132921174652,2588,-0.3460516566608023,09:00,7_bollinger_bands
bb_20_3,0.2,-0.0853089702845288,-0.0124972435077138,0.5853143734017567,0.25,8.0,2.0,4.39,0.1530139103554868,2588,-0.0258709169477212,09:00,7_bollinger_bands
bb_50_1.5,,-0.5316706818904218,-0.1025895902423454,0.814663122799768,0.5263157894736842,19.0,10.0,0.62,0.4464425332290852,2558,-0.0575445013466961,09:00,7_bollinger_bands
bb_50_1.5,0.03,-0.2947824558722699,-0.0486128423915794,0.7553444472492357,0.375,64.0,24.0,2.02,0.236903831118061,2558,-0.0343841237724071,09:00,7_bollinger_bands
bb_50_1.5,0.05,-0.300234085097732,-0.0496657650006077,0.7447771675904645,0.5172413793103449,58.0,30.0,1.45,0.2779515246286161,2558,-0.0325744998533688,09:00,7_bollinger_bands
bb_50_1.5,0.1,-0.4302019778265401,-0.0771227973584443,0.821770241418468,0.5238095238095238,42.0,22.0,1.08,0.3483189992181392,2558,-0.0499517608919769,09:00,7_bollinger_bands
bb_50_1.5,0.2,-0.6420529381778752,-0.1363563528473053,0.8525989098432503,0.5357142857142857,28.0,15.0,0.78,0.4304143862392494,2558,-0.1625637629204257,09:00,7_bollinger_bands
bb_50_2,,-0.6598418699145181,-0.14261530250329,0.7884428659019291,0.3846153846153846,13.0,5.0,0.77,0.4456606724003127,2558,-0.1669358767205737,09:00,7_bollinger_bands
bb_50_2,0.03,-0.3589800782193963,-0.0614820675785119,0.7005123493965019,0.2068965517241379,29.0,6.0,3.14,0.0828772478498827,2558,-0.2647388665069706,09:00,7_bollinger_bands
bb_50_2,0.05,-0.5999626662754121,-0.1225469610557717,0.7606034929532651,0.2222222222222222,27.0,6.0,1.86,0.116106333072713,2558,-0.4702134886277863,09:00,7_bollinger_bands
bb_50_2,0.1,-0.5920191225719338,-0.1200817011633725,0.8499104000849984,0.3181818181818182,22.0,7.0,0.94,0.2204847537138389,2558,-0.3249825941478977,09:00,7_bollinger_bands
bb_50_2,0.2,-0.7096633975347348,-0.1617729518984353,0.8253213695839954,0.375,16.0,6.0,0.85,0.308835027365129,2558,-0.3381143889774087,09:00,7_bollinger_bands
bb_50_2.5,,-0.4250037565865808,-0.0759261175695011,0.6861490896557724,0.5,6.0,3.0,0.79,0.3729476153244722,2558,-0.1058493164070741,09:00,7_bollinger_bands
bb_50_2.5,0.03,-0.4095719147533952,-0.0724273994856392,0.513181953737393,0.375,16.0,6.0,1.3,0.0336200156372165,2558,-0.4683117070035582,09:00,7_bollinger_bands
bb_50_2.5,0.05,-0.4011178978683005,-0.0705438106877155,0.4932551727926935,0.3333333333333333,15.0,5.0,1.54,0.0445660672400312,2558,-0.4136776936557497,09:00,7_bollinger_bands
bb_50_2.5,0.1,-0.5985346789624313,-0.1221007128763173,0.7420818680986574,0.4285714285714285,14.0,6.0,0.66,0.1426896012509773,2558,-0.5315701201665246,09:00,7_bollinger_bands
bb_50_2.5,0.2,-0.4749915263470724,-0.087840799963991,0.5856536540502185,0.3636363636363636,11.0,4.0,0.87,0.2806880375293197,2558,-0.1990762917850524,09:00,7_bollinger_bands
bb_50_3,,-0.0782695409835194,-0.0115621890997593,0.6711741362135033,0.6666666666666666,6.0,4.0,0.79,0.3764659890539484,2558,0.0779506356316678,09:00,7_bollinger_bands
bb_50_3,0.03,0.1217185282506212,0.0165246463426869,0.1778449243400819,0.2,10.0,2.0,3.71,0.0269741985926505,2558,0.0233394623267361,09:00,7_bollinger_bands
bb_50_3,0.05,-0.182882457154403,-0.0284080335480798,0.331105659065715,0.2,10.0,2.0,2.35,0.0340109460516028,2558,-0.4878165046603295,09:00,7_bollinger_bands
bb_50_3,0.1,-0.4014935219300773,-0.0706270158191402,0.5678477189404632,0.4444444444444444,9.0,4.0,0.75,0.117670054730258,2558,-0.4242572613320134,09:00,7_bollinger_bands
bb_50_3,0.2,-0.4282194499073465,-0.0766653008308876,0.5702140093985046,0.3333333333333333,9.0,3.0,1.68,0.1551993745113369,2558,-0.2950319658486289,09:00,7_bollinger_bands
bb_5_1.5,,-0.6316296907373462,-0.1306729242176882,0.8488773425483302,0.6341463414634146,82.0,52.0,0.52,0.4556281213983865,2603,-0.1261704313259786,10:00,7_bollinger_bands
bb_5_1.5,0.03,0.2233826849686127,0.0286751219600065,0.5185101948439332,0.4224137931034483,116.0,49.0,1.63,0.2493276988090664,2603,0.1749467497945361,10:00,7_bollinger_bands
bb_5_1.5,0.05,-0.2867515463114807,-0.0462797222676583,0.6785810762886512,0.4859813084112149,107.0,52.0,1.07,0.3065693430656934,2603,-0.0512989792045872,10:00,7_bollinger_bands
bb_5_1.5,0.1,-0.1725015622015047,-0.0262015421183628,0.5856524976847639,0.6041666666666666,96.0,58.0,0.7,0.3734152900499424,2603,0.0591094450301427,10:00,7_bollinger_bands
bb_5_1.5,0.2,-0.7016211758382259,-0.155984373090278,0.8775911095416743,0.6091954022988506,87.0,53.0,0.58,0.425278524779101,2603,-0.2406272003259773,10:00,7_bollinger_bands
bb_5_2,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2.5,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_3,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_5_3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,10:00,7_bollinger_bands
bb_10_1.5,,-0.811075000966259,-0.2087313534665198,0.9235777483698232,0.5254237288135594,59.0,31.0,0.62,0.4611239414934565,2598,-0.3122755916527968,10:00,7_bollinger_bands
bb_10_1.5,0.03,-0.6888173179510653,-0.1512644874256633,0.8157209516516652,0.3786407766990291,103.0,39.0,1.52,0.2540415704387991,2598,-0.4425417291954722,10:00,7_bollinger_bands
bb_10_1.5,0.05,-0.7267953021265141,-0.166643728604303,0.8671076250945816,0.4772727272727273,88.0,42.0,1.05,0.3252501924557351,2598,-0.4029535660660596,10:00,7_bollinger_bands
bb_10_1.5,0.1,-0.7725982493838105,-0.1878537686026107,0.8953265991528092,0.5921052631578947,76.0,45.0,0.6,0.399153194765204,2598,-0.3727401812728161,10:00,7_bollinger_bands
bb_10_1.5,0.2,-0.8544338267322164,-0.2371904594878289,0.9411168729431846,0.5238095238095238,63.0,33.0,0.6,0.4322555812163202,2598,-0.4434131102510452,10:00,7_bollinger_bands
bb_10_2,,-0.6564825656956657,-0.1393943403679447,0.9427762522726656,0.5588235294117647,34.0,19.0,0.68,0.4210931485758276,2598,-0.1872350544381364,10:00,7_bollinger_bands
bb_10_2,0.03,1.7099151045443095,0.1503423468122406,0.4459515545449318,0.3709677419354839,62.0,23.0,2.44,0.1662817551963048,2598,0.6276518780966813,10:00,7_bollinger_bands
bb_10_2,0.05,0.1586022569410203,0.0208979022766238,0.5716945315965268,0.4464285714285714,56.0,25.0,1.58,0.2113163972286374,2598,0.1298915169680406,10:00,7_bollinger_bands
bb_10_2,0.1,-0.3005566309646627,-0.0489817093574249,0.8171428629434534,0.5106382978723404,47.0,24.0,0.94,0.279445727482679,2598,-0.0701510966071291,10:00,7_bollinger_bands
bb_10_2,0.2,-0.6711849648113344,-0.1446669725970104,0.9239499195933892,0.55,40.0,22.0,0.68,0.3379522709776751,2598,-0.3217575811610685,10:00,7_bollinger_bands
bb_10_2.5,,-0.6804280659928739,-0.1480864696474199,0.718527916793686,0.4285714285714285,7.0,3.0,0.4,0.3529638183217859,2598,-0.2963935117947298,10:00,7_bollinger_bands
bb_10_2.5,0.03,-0.3577972226702575,-0.0603213755348995,0.3577972226702575,0.0,9.0,0.0,not enough data,0.0088529638183217,2598,-1.3494941095327495,10:00,7_bollinger_bands
bb_10_2.5,0.05,-0.4133665593522079,-0.0721938826285023,0.4427322370898943,0.1111111111111111,9.0,1.0,0.22,0.0130869899923017,2598,-1.1749507116052416,10:00,7_bollinger_bands
bb_10_2.5,0.1,-0.6542142099697845,-0.1385981972675761,0.6715235438275436,0.1111111111111111,9.0,1.0,0.11,0.0304080061585835,2598,-1.393084625183997,10:00,7_bollinger_bands
bb_10_2.5,0.2,-0.7621522902064963,-0.1827130447696375,0.7905088550112307,0.2222222222222222,9.0,2.0,0.12,0.0969976905311778,2598,-1.1270092585654627,10:00,7_bollinger_bands
bb_10_3,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,10:00,7_bollinger_bands
bb_10_3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,10:00,7_bollinger_bands
bb_10_3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,10:00,7_bollinger_bands
bb_10_3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,10:00,7_bollinger_bands
bb_10_3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2598,0.0,10:00,7_bollinger_bands
bb_20_1.5,,-0.8529504997161841,-0.2368976949588452,0.9174852506132442,0.4705882352941176,34.0,16.0,0.53,0.4424265842349305,2588,-0.4012922319891883,10:00,7_bollinger_bands
bb_20_1.5,0.03,-0.9211243735849428,-0.3010763672062738,0.9353608656564274,0.136986301369863,73.0,10.0,1.12,0.2364760432766615,2588,-1.0056294791725966,10:00,7_bollinger_bands
bb_20_1.5,0.05,-0.839236402208269,-0.2272406845487339,0.9169319898836944,0.2923076923076923,65.0,19.0,1.04,0.3006182380216383,2588,-0.574584368475089,10:00,7_bollinger_bands
bb_20_1.5,0.1,-0.8823322333253851,-0.2605144839492704,0.9255037905654968,0.46,50.0,23.0,0.89,0.3871715610510046,2588,-0.5858162902077118,10:00,7_bollinger_bands
bb_20_1.5,0.2,-0.8694460441838833,-0.2495963073057799,0.9267414923218064,0.4615384615384615,39.0,18.0,0.65,0.4215610510046368,2588,-0.4914631244191424,10:00,7_bollinger_bands
bb_20_2,,-0.6066899380190589,-0.1233156852765743,0.8303371588623659,0.52,25.0,13.0,0.67,0.4234930448222566,2588,-0.1169554557256243,10:00,7_bollinger_bands
bb_20_2,0.03,-0.5885043193395518,-0.1177091083474491,0.8099619637203425,0.1836734693877551,49.0,9.0,2.82,0.1294435857805255,2588,-0.4855191853096289,10:00,7_bollinger_bands
bb_20_2,0.05,-0.4286137401434108,-0.0759010858317028,0.7532398071768348,0.3260869565217391,46.0,15.0,2.18,0.1866306027820711,2588,-0.2256764509057908,10:00,7_bollinger_bands
bb_20_2,0.1,-0.5120075019888561,-0.096235710508682,0.8087659126395286,0.4411764705882353,34.0,15.0,0.92,0.2878670788253477,2588,-0.1776413514653958,10:00,7_bollinger_bands
bb_20_2,0.2,-0.4789816990182642,-0.0878501218745397,0.7752474351049081,0.5333333333333333,30.0,16.0,0.82,0.356646058732612,2588,-0.0972572810799622,10:00,7_bollinger_bands
bb_20_2.5,,-0.5732328893482976,-0.1131630561060785,0.7784369603943065,0.2857142857142857,14.0,4.0,1.44,0.4401081916537867,2588,-0.1413606158372395,10:00,7_bollinger_bands
bb_20_2.5,0.03,0.6118340907695208,0.0696446848904057,0.3419556830583294,0.3928571428571428,28.0,11.0,3.44,0.0695517774343122,2588,0.3601794301141258,10:00,7_bollinger_bands
bb_20_2.5,0.05,0.1822612886771499,0.0238944385657424,0.3652135729284664,0.3846153846153846,26.0,10.0,2.37,0.1116692426584235,2588,0.1152408325705294,10:00,7_bollinger_bands
bb_20_2.5,0.1,-0.3934189775561769,-0.0680779117307788,0.6467628899854246,0.3333333333333333,21.0,7.0,1.56,0.1665378670788253,2588,-0.2851381543437056,10:00,7_bollinger_bands
bb_20_2.5,0.2,-0.0104157108569238,-0.0014755995310141,0.5028164391422586,0.4444444444444444,18.0,8.0,1.24,0.3087326120556414,2588,0.0976368029804134,10:00,7_bollinger_bands
bb_20_3,,0.2258484790986283,0.0291359078881903,0.6235448220105515,0.2857142857142857,7.0,2.0,2.51,0.3821483771251932,2588,0.2040408953626848,10:00,7_bollinger_bands
bb_20_3,0.03,-0.1465571748851526,-0.022102922532875,0.3026966373608672,0.1818181818181818,11.0,2.0,3.11,0.0135239567233384,2588,-0.3404952086646664,10:00,7_bollinger_bands
bb_20_3,0.05,-0.3244587205451453,-0.0538176094101471,0.3853754484201598,0.2,10.0,2.0,1.65,0.0243431221020092,2588,-0.561809314767099,10:00,7_bollinger_bands
bb_20_3,0.1,-0.4416856752108985,-0.0789124576201504,0.4987667026416861,0.2222222222222222,9.0,2.0,1.82,0.071097372488408,2588,-0.5979754650641808,10:00,7_bollinger_bands
bb_20_3,0.2,-0.132593659536249,-0.0198620851304932,0.5772314238664178,0.125,8.0,1.0,4.8,0.1545595054095827,2588,-0.0732963069333733,10:00,7_bollinger_bands
bb_50_1.5,,-0.5114951361857621,-0.0971724020317629,0.8114117956425532,0.5263157894736842,19.0,10.0,0.64,0.4456606724003127,2558,-0.0463729303517489,10:00,7_bollinger_bands
bb_50_1.5,0.03,-0.1259016199392464,-0.0190174892807638,0.6872950417318533,0.365079365079365,63.0,23.0,2.07,0.2294761532447224,2558,0.0369471020334752,10:00,7_bollinger_bands
bb_50_1.5,0.05,0.0452457967606874,0.006334287500755,0.6619387953261254,0.4528301886792453,53.0,24.0,1.59,0.2904612978889758,2558,0.1409841213626222,10:00,7_bollinger_bands
bb_50_1.5,0.1,-0.5842660710340348,-0.117714927572194,0.8423069536576122,0.5,40.0,20.0,0.93,0.3428459734167318,2558,-0.1659439665068851,10:00,7_bollinger_bands
bb_50_1.5,0.2,-0.5162059750945772,-0.0984198682577915,0.8037436883772069,0.5925925925925926,27.0,16.0,0.83,0.4284597341673182,2558,-0.0692988739689423,10:00,7_bollinger_bands
bb_50_2,,-0.7028275746533614,-0.1589848983658274,0.8142317615617853,0.3333333333333333,12.0,4.0,0.65,0.4390148553557467,2558,-0.220478743463895,10:00,7_bollinger_bands
bb_50_2,0.03,-0.5608906109573135,-0.1108012481634276,0.7336870814134008,0.2580645161290322,31.0,8.0,1.87,0.0828772478498827,2558,-0.5263566757089053,10:00,7_bollinger_bands
bb_50_2,0.05,-0.6228659163879895,-0.1298976287000266,0.7140520414136199,0.2857142857142857,28.0,8.0,1.53,0.1129788897576231,2558,-0.5685008438247805,10:00,7_bollinger_bands
bb_50_2,0.1,-0.7814414065036352,-0.1950605638536844,0.8634296120013514,0.2608695652173913,23.0,6.0,1.21,0.2146207974980453,2558,-0.650416084046792,10:00,7_bollinger_bands
bb_50_2,0.2,-0.6650168019523421,-0.1444887502962831,0.7468342892063903,0.3333333333333333,15.0,5.0,0.9,0.3100078186082877,2558,-0.3170896842941113,10:00,7_bollinger_bands
bb_50_2.5,,-0.3129536790229634,-0.052150031549168,0.6733350970691553,0.625,8.0,5.0,0.61,0.4057857701329163,2558,-0.009631176728778,10:00,7_bollinger_bands
bb_50_2.5,0.03,-0.3707938767040315,-0.063969834708376,0.5887517789764216,0.35,20.0,7.0,1.84,0.0430023455824863,2558,-0.4016914081652196,10:00,7_bollinger_bands
bb_50_2.5,0.05,-0.1613589589111501,-0.0247968265154737,0.5080605545443173,0.4736842105263157,19.0,9.0,1.42,0.08835027365129,2558,-0.1224453192661241,10:00,7_bollinger_bands
bb_50_2.5,0.1,-0.4477455853650972,-0.081231822087988,0.6927491550266458,0.4375,16.0,7.0,0.91,0.1669272869429241,2558,-0.3191248800598932,10:00,7_bollinger_bands
bb_50_2.5,0.2,-0.5758881646793768,-0.1151995686344358,0.7146174034805259,0.3571428571428571,14.0,5.0,0.92,0.2982799061767005,2558,-0.2736318361180128,10:00,7_bollinger_bands
bb_50_3,,-0.1623432274560995,-0.0249602233044061,0.6712156966829761,0.4,5.0,2.0,2.24,0.3858483189992181,2558,0.0479621870409498,10:00,7_bollinger_bands
bb_50_3,0.03,-0.340814307323277,-0.0577323280826027,0.4630896127722929,0.3333333333333333,9.0,3.0,1.69,0.0191555903049257,2558,-0.7290083290005643,10:00,7_bollinger_bands
bb_50_3,0.05,-0.2716690075326575,-0.0442248163176625,0.3987336677048665,0.2222222222222222,9.0,2.0,2.24,0.0250195465207193,2558,-0.6124414238607463,10:00,7_bollinger_bands
bb_50_3,0.1,-0.5795093472869004,-0.1162815074751967,0.6376119075711792,0.25,8.0,2.0,0.64,0.0688037529319781,2558,-0.8758616439409581,10:00,7_bollinger_bands
bb_50_3,0.2,-0.433766805918929,-0.0779488762901138,0.5502017720760153,0.1428571428571428,7.0,1.0,5.15,0.1614542611415168,2558,-0.2987038732004156,10:00,7_bollinger_bands
bb_5_1.5,,-0.86289704246171,-0.2431770866016406,0.9454805987121524,0.6341463414634146,82.0,52.0,0.44,0.4836726853630426,2603,-0.3770549753461307,11:00,7_bollinger_bands
bb_5_1.5,0.03,-0.5379802811251819,-0.1026171791158931,0.7087149076658765,0.36,125.0,45.0,1.61,0.241260084517864,2603,-0.2292366704421953,11:00,7_bollinger_bands
bb_5_1.5,0.05,-0.4587291033834585,-0.0824734201613984,0.7313883663708725,0.5,112.0,56.0,0.99,0.3134844410295812,2603,-0.1243694936231557,11:00,7_bollinger_bands
bb_5_1.5,0.1,-0.4436069786293579,-0.0789213826330633,0.7734958647862527,0.5858585858585859,99.0,58.0,0.68,0.3964656165962351,2603,-0.0631555877271664,11:00,7_bollinger_bands
bb_5_1.5,0.2,-0.8606126437110495,-0.2414213955533354,0.9445722007138528,0.6091954022988506,87.0,53.0,0.48,0.4575489819439108,2603,-0.4597963764351371,11:00,7_bollinger_bands
bb_5_2,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2.5,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_3,,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_5_3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,not enough data,0.0,2603,0.0,11:00,7_bollinger_bands
bb_10_1.5,,-0.8427573369581887,-0.2288763630578506,0.9237342103661011,0.5573770491803278,61.0,34.0,0.5,0.426481909160893,2598,-0.3646656419264324,11:00,7_bollinger_bands
bb_10_1.5,0.03,-0.7895524919260829,-0.1966465701245757,0.8589319156612023,0.32,100.0,32.0,1.6,0.2347959969207082,2598,-0.6287833041118867,11:00,7_bollinger_bands
bb_10_1.5,0.05,-0.9127995743890708,-0.2901761095034857,0.9506537525279416,0.4651162790697674,86.0,40.0,0.86,0.3063895304080061,2598,-0.8808249210261835,11:00,7_bollinger_bands
bb_10_1.5,0.1,-0.9256159036372652,-0.3058533915416211,0.9604613244757356,0.5324675324675324,77.0,41.0,0.55,0.3568129330254042,2598,-0.8506315658599026,11:00,7_bollinger_bands
bb_10_1.5,0.2,-0.9165671137647844,-0.2945669956211831,0.9591233059938638,0.5625,64.0,36.0,0.43,0.4014626635873749,2598,-0.6389923056567963,11:00,7_bollinger_bands
