,index,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,exit_price,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2,benchmark_returns
907,907,2023-09-24 04:00:00,35995000.0,36100000.0,35770000.0,35972000.0,48351754359.9879,1344.53824044,33000.0,33000.0,0.0,194785.7142857143,138857.14285714287,1.4027777777777777,58.38150289017341,0,1,36520000.0,,0.0009176352816862021,0.0009176352816862021,1.7502804229095246,1.536940640525525,0.5075938121359979
908,908,2023-09-25 04:00:00,35962000.0,35970000.0,35176000.0,35579000.0,109644264986.77834,3095.96175339,-33000.0,0.0,33000.0,194785.7142857143,135857.14285714287,1.4337539432176656,58.91121192482178,0,1,36520000.0,,-0.0009167939991665541,-0.0009167939991665541,1.7486757763209424,1.535531582569216,0.5071284531750175
909,909,2023-09-26 04:00:00,35593000.0,35805000.0,35428000.0,35543000.0,78877720897.46146,2214.14926951,-369000.0,0.0,369000.0,194785.7142857143,104142.85714285714,1.8703703703703705,65.16129032258064,0,1,36520000.0,,-0.010260830877036886,-0.010260830877036886,1.730732909921342,1.5197757526941245,0.5019248938840554
910,910,2023-09-27 04:00:00,35543000.0,36485000.0,35497000.0,35840000.0,115389303837.75333,3209.84925487,-50000.0,0.0,50000.0,126000.0,107714.28571428571,1.169761273209549,53.9119804400978,0,1,36520000.0,,-0.0014047706009608918,-0.0014047706009608918,1.728301627211369,1.5176408163966866,0.5012198045492366
911,911,2023-09-28 04:00:00,35840000.0,36999000.0,35800000.0,36616000.0,101385298066.53229,2792.28271537,297000.0,297000.0,0.0,139928.57142857142,107714.28571428571,1.2990716180371353,56.50418229016441,0,1,36520000.0,,0.00835607573924535,0.00835607573924535,1.742743446508608,1.5303223380034674,0.5054080351980598
912,912,2023-09-29 04:00:00,36616000.0,36868000.0,36260000.0,36485000.0,73371664830.78674,2005.20676228,776000.0,776000.0,0.0,149785.7142857143,107714.28571428571,1.3905835543766578,58.16920943134535,0,1,36520000.0,,0.02165178571428572,0.02165178571428572,1.7804769541673882,1.5634565493397032,0.5163510216744464
913,913,2023-09-30 04:00:00,36491000.0,36717000.0,36399000.0,36630000.0,43816412071.0913,1198.51359754,-125000.0,0.0,125000.0,149785.7142857143,96071.42857142857,1.5591078066914499,60.92388146426496,0,1,36616000.0,,-0.0034138081712912216,-0.0034138081712912216,1.7743987473924558,1.5581192085961086,0.5145882983373996
914,914,2023-10-01 04:00:00,36632000.0,36963000.0,36555000.0,36780000.0,74334608379.7815,2022.17620911,141000.0,141000.0,0.0,142000.0,96071.42857142857,1.4780669144981413,59.64596459645965,0,1,36616000.0,,0.0038639664574826593,0.0038639664574826593,1.7812549646345794,1.5641397289548835,0.5165766502615884
915,915,2023-10-02 04:00:00,36780000.0,38720000.0,36742000.0,37891000.0,196821339060.37393,5175.48644333,148000.0,148000.0,0.0,152571.42857142858,81071.42857142857,1.8819383259911897,65.30113115255273,0,1,36632000.0,,0.004040183446167189,0.004040183446167189,1.7884515614560992,1.5704591403952994,0.5186637146926517
916,916,2023-10-03 04:00:00,37891000.0,38045000.0,37100000.0,37193000.0,105437376422.77728,2810.5331201,1111000.0,1111000.0,0.0,219714.2857142857,81071.42857142857,2.7101321585903086,73.04678223699834,0,1,36780000.0,,0.030206634040239155,0.030206634040239155,1.842474663271698,1.6178974249243687,0.5343307997123237
917,917,2023-10-04 04:00:00,37192000.0,37595000.0,37012000.0,37499000.0,95026753901.39503,2547.23514482,-699000.0,0.0,699000.0,184500.0,131000.0,1.4083969465648856,58.47860538827259,-1,0,37891000.0,37192000.0,-0.018447652476841436,-0.020410757171887783,1.8084853309862763,1.584874913455215,0.524473650811558
918,918,2023-10-05 04:00:00,37500000.0,38096000.0,37244000.0,37358000.0,92102867978.37224,2449.07753519,308000.0,308000.0,0.0,201000.0,131000.0,1.534351145038168,60.5421686746988,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5288170011140413
919,919,2023-10-06 04:00:00,37351000.0,37950000.0,37050000.0,37771000.0,84534517640.20393,2254.96863067,-149000.0,0.0,149000.0,201000.0,108714.28571428571,1.8488830486202366,64.89852398523985,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5267158348962815
920,920,2023-10-07 04:00:00,37780000.0,38124000.0,37725000.0,37864000.0,49594799764.86053,1309.04569542,429000.0,429000.0,0.0,231642.85714285713,101785.71428571429,2.27578947368421,69.47300771208225,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5327655013890261
921,921,2023-10-08 04:00:00,37864000.0,38109000.0,37587000.0,37812000.0,68320036930.03752,1801.93424219,84000.0,84000.0,0.0,235285.7142857143,101785.71428571429,2.311578947368421,69.8029243483789,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5339500514715216
922,922,2023-10-09 04:00:00,37812000.0,38047000.0,37237000.0,37649000.0,116514380064.02711,3093.86221219,-52000.0,0.0,52000.0,235285.7142857143,103142.85714285714,2.281163434903047,69.5230054875475,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5332167585633102
923,923,2023-10-10 04:00:00,37655000.0,37810000.0,37270000.0,37310000.0,80823062142.46404,2150.6906113,-157000.0,0.0,157000.0,235285.7142857143,88000.0,2.6737012987012987,72.779496243924,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5310027780519794
924,924,2023-10-11 04:00:00,37331000.0,37489000.0,36291000.0,36496000.0,118579811301.58792,3212.4131287200003,-324000.0,0.0,324000.0,235285.7142857143,107571.42857142857,2.1872509960159365,68.625,-1,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.526433799162354
925,925,2023-10-12 04:00:00,36488000.0,36700000.0,36408000.0,36500000.0,64139471726.1112,1754.38846431,-843000.0,0.0,843000.0,214071.42857142858,167785.7142857143,1.2758620689655173,56.06060606060606,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5145459929773104
926,926,2023-10-13 04:00:00,36500000.0,37060000.0,36480000.0,36846000.0,59776430959.64567,1622.89655998,12000.0,12000.0,0.0,159500.0,167785.7142857143,0.9506172839506173,48.734177215189874,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5147152144176669
927,927,2023-10-14 04:00:00,36848000.0,37193000.0,36809000.0,36860000.0,52562548253.87648,1420.66423239,348000.0,348000.0,0.0,184357.14285714287,158857.14285714287,1.160521582733813,53.714880332986475,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5196226361880052
928,928,2023-10-15 04:00:00,36859000.0,36984000.0,36659000.0,36908000.0,56993970837.01451,1549.35147608,11000.0,11000.0,0.0,175071.42857142858,158857.14285714287,1.102068345323741,52.42780748663102,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5197777558416653
929,929,2023-10-16 04:00:00,36908000.0,40700000.0,36870000.0,38795000.0,329923421531.21906,8570.721631710001,49000.0,49000.0,0.0,168000.0,158857.14285714287,1.0575539568345322,51.39860139860139,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5204687433897877
930,930,2023-10-17 04:00:00,38819000.0,39107000.0,38156000.0,38688000.0,145908977418.47,3780.93885943,1911000.0,1911000.0,0.0,225142.85714285713,158857.14285714287,1.4172661870503596,58.63095238095238,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5474172577665593
931,931,2023-10-18 04:00:00,38688000.0,39380000.0,38479000.0,38620000.0,106632197143.17624,2747.09338086,-131000.0,0.0,131000.0,225142.85714285713,118285.71428571429,1.903381642512077,65.55740432612312,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5455699237093342
932,932,2023-10-19 04:00:00,38633000.0,39250000.0,38529000.0,38998000.0,150890187287.92816,3881.83577377,-55000.0,0.0,55000.0,203142.85714285713,122214.28571428571,1.66218585622443,62.43688254665203,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.5447943254410336
933,933,2023-10-20 04:00:00,38999000.0,40700000.0,38820000.0,39972000.0,265910837895.32297,6678.31042245,366000.0,366000.0,0.0,229285.7142857143,111571.42857142857,2.0550576184379,67.26739312657168,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5499555793719065
934,934,2023-10-21 04:00:00,40021000.0,40745000.0,39900000.0,40680000.0,104465368173.93172,2593.71491199,1022000.0,1022000.0,0.0,271642.85714285716,111571.42857142857,2.4346991037131884,70.88536812674744,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5643676053756012
935,935,2023-10-22 04:00:00,40681000.0,40740000.0,40185000.0,40365000.0,105475941692.37576,2609.43251936,660000.0,660000.0,0.0,312785.71428571426,111571.42857142857,2.8034571062740077,73.70812994445379,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5736747845952084
936,936,2023-10-23 04:00:00,40365000.0,42000000.0,40117000.0,41938000.0,269208126594.98596,6530.08728838,-316000.0,0.0,316000.0,312785.71428571426,130428.57142857143,2.3981380065717413,70.57211925866237,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.569218619999154
937,937,2023-10-24 04:00:00,41938000.0,47459000.0,41810000.0,45564000.0,959751224487.889,21188.06614442,1573000.0,1573000.0,0.0,425142.85714285716,119214.28571428571,3.5662073097663276,78.09998687836242,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.5914007304725509
938,938,2023-10-25 04:00:00,45578000.0,47355000.0,45050000.0,46768000.0,360303716885.5017,7788.60252199,3640000.0,3640000.0,0.0,685142.8571428572,96071.42857142857,7.131598513011153,87.7022949620554,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6427312340473539
939,939,2023-10-26 04:00:00,46768000.0,47093000.0,45631000.0,45943000.0,323178408025.9288,6962.93738935,1190000.0,1190000.0,0.0,770142.8571428572,35857.142857142855,21.478087649402394,95.55122297057781,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6595123602160394
940,940,2023-10-27 04:00:00,45943000.0,46352000.0,45450000.0,45700000.0,151182527085.89734,3289.18062267,-825000.0,0.0,825000.0,769285.7142857143,94785.71428571429,8.11605124340618,89.03033810035546,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6478783861915306
941,941,2023-10-28 04:00:00,45700000.0,46780000.0,45667000.0,46516000.0,105514241465.2985,2279.27045544,-243000.0,0.0,243000.0,744428.5714285715,112142.85714285714,6.638216560509554,86.9079386257505,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6444516520243116
942,942,2023-10-29 04:00:00,46549000.0,47028000.0,46285000.0,47009000.0,99743691520.87488,2140.58883241,849000.0,849000.0,0.0,804285.7142857143,112142.85714285714,7.171974522292993,87.7630553390491,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6564240689295335
943,943,2023-10-30 04:00:00,47020000.0,47215000.0,46417000.0,46581000.0,196721657015.03305,4202.00143394,471000.0,471000.0,0.0,834428.5714285715,112142.85714285714,7.440764331210191,88.15273166314519,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6630660104635259
944,944,2023-10-31 04:00:00,46600000.0,46900000.0,46302000.0,46705000.0,179003086926.6097,3838.16449368,-420000.0,0.0,420000.0,697928.5714285715,142142.85714285713,4.9100502512562825,83.07967009608026,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6571432600510486
945,945,2023-11-01 04:00:00,46705000.0,48165000.0,46614000.0,47030000.0,252845713049.49875,5363.59829767,105000.0,105000.0,0.0,705428.5714285715,132785.7142857143,5.312533620225929,84.15850021303793,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.658623947654168
946,946,2023-11-02 04:00:00,47049000.0,48661000.0,46732000.0,47335000.0,339269528856.11755,7096.16085828,344000.0,344000.0,0.0,730000.0,128857.14285714286,5.665188470066519,84.99667332002662,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6634749622777207
947,947,2023-11-03 04:00:00,47335000.0,47700000.0,46203000.0,46426000.0,240550808303.01724,5151.84436909,286000.0,286000.0,0.0,724285.7142857143,128857.14285714286,5.6208425720620845,84.89618218352311,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6675080732728839
948,948,2023-11-04 04:00:00,46442000.0,46977000.0,46286000.0,46813000.0,125860017716.59912,2694.40304427,-893000.0,0.0,893000.0,651285.7142857143,192642.85714285713,3.380793474230627,77.17308506136268,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6549151777530214
949,949,2023-11-05 04:00:00,46816000.0,47500000.0,46706000.0,46973000.0,157908729860.56247,3348.51021177,374000.0,374000.0,0.0,630857.1428571428,192642.85714285713,3.274749721913237,76.60681759042414,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6601892459774655
950,950,2023-11-06 04:00:00,46974000.0,47489000.0,46471000.0,46675000.0,170076873024.19778,3629.27354809,158000.0,158000.0,0.0,642142.8571428572,170071.42857142858,3.7757244855102896,79.060768621933,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6624173282754927
951,951,2023-11-07 04:00:00,46699000.0,47352000.0,46300000.0,47182000.0,159032487392.48117,3406.87932936,-275000.0,0.0,275000.0,529785.7142857143,189714.2857142857,2.792545180722892,73.63248287501241,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6585393369339897
952,952,2023-11-08 04:00:00,47188000.0,47696000.0,46927000.0,47255000.0,131133973532.9587,2778.56500487,489000.0,489000.0,0.0,304714.28571428574,189714.2857142857,1.6061746987951808,61.62958682461717,-1,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6654351106285168
953,953,2023-11-09 04:00:00,47255000.0,50278000.0,47123000.0,48666000.0,548431651298.86896,11226.25799773,67000.0,67000.0,0.0,224500.0,189714.2857142857,1.1833584337349399,54.19899982755647,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6663799303371739
954,954,2023-11-10 04:00:00,48666000.0,50215000.0,48500000.0,50010000.0,303493484260.3307,6134.720594150001,1411000.0,1411000.0,0.0,325285.71428571426,130785.71428571429,2.4871654833424355,71.32341425215348,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6862775513657582
955,955,2023-11-11 04:00:00,50010000.0,50180000.0,49230000.0,49565000.0,201259503640.3292,4047.79207388,1344000.0,1344000.0,0.0,421285.71428571426,113428.57142857143,3.714105793450881,78.78706919583222,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7052303526856853
956,956,2023-11-12 04:00:00,49549000.0,49929000.0,49141000.0,49396000.0,164760899477.22302,3332.04214546,-461000.0,0.0,461000.0,360642.85714285716,146357.14285714287,2.4641288433382136,71.13271344040575,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6987294290186568
957,957,2023-11-13 04:00:00,49453000.0,49803000.0,49334000.0,49518000.0,148908375829.0948,3007.46710622,-96000.0,0.0,96000.0,327000.0,153214.2857142857,2.1342657342657345,68.09460062472111,-1,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6973756574958048
958,958,2023-11-14 04:00:00,49518000.0,49633000.0,48368000.0,48391000.0,261196953949.46396,5318.30660336,65000.0,65000.0,0.0,331642.85714285716,123214.28571428571,2.691594202898551,72.91143216080403,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.698292273631069
959,959,2023-11-15 04:00:00,48398000.0,49900000.0,47018000.0,49776000.0,285444375841.0419,5948.3960759599995,-1120000.0,0.0,1120000.0,324142.85714285716,203214.2857142857,1.5950790861159931,61.4655289177841,-1,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6824982725311297
960,960,2023-11-16 04:00:00,49777000.0,50652000.0,48617000.0,48776000.0,307869321548.10486,6171.97833062,1379000.0,1379000.0,0.0,398071.4285714286,203214.2857142857,1.9588752196836556,66.20337372297459,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7019446363854301
961,961,2023-11-17 04:00:00,48777000.0,49500000.0,48115000.0,49135000.0,204095089126.4369,4174.02526895,-1000000.0,0.0,1000000.0,377642.85714285716,274642.85714285716,1.375032509752926,57.89531318440649,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.6878428496890557
962,962,2023-11-18 04:00:00,49149000.0,49507000.0,48851000.0,49280000.0,102664960791.61546,2089.24148055,372000.0,372000.0,0.0,404214.28571428574,210857.14285714287,1.9170054200542006,65.71826733248172,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6930887143401071
963,963,2023-11-19 04:00:00,49291000.0,49408000.0,49000000.0,49293000.0,76547858873.3127,1557.24659713,142000.0,142000.0,0.0,387642.85714285716,210857.14285714287,1.8384146341463414,64.76906552094522,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6950911680509922
964,964,2023-11-20 04:00:00,49294000.0,50183000.0,49198000.0,50049000.0,150943023777.6605,3037.79656673,3000.0,3000.0,0.0,376571.4285714286,210857.14285714287,1.7859078590785906,64.10505836575875,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.6951334734110813
965,965,2023-11-21 04:00:00,50060000.0,50389000.0,48959000.0,49840000.0,229210395342.82895,4601.61424729,766000.0,766000.0,0.0,431285.71428571426,191214.2857142857,2.2555098991408293,69.28284566838784,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7059354420205042
966,966,2023-11-22 04:00:00,49840000.0,50069000.0,48391000.0,49865000.0,209052042853.8969,4255.62342802,-220000.0,0.0,220000.0,396357.14285714284,206928.57142857142,1.9154297549188817,65.69973952166706,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7028330489473018
967,967,2023-11-23 04:00:00,49865000.0,50499000.0,49500000.0,49864000.0,170172830634.61658,3402.74594345,25000.0,25000.0,0.0,393357.14285714284,206928.57142857142,1.9009319986192612,65.52831984769156,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7031855936147112
968,968,2023-11-24 04:00:00,49861000.0,51323000.0,49811000.0,50610000.0,182535689311.4718,3612.88839827,-4000.0,0.0,4000.0,292571.4285714286,207214.2857142857,1.4119269217511203,58.53937401743604,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7031291864679258
969,969,2023-11-25 04:00:00,50610000.0,50850000.0,50307000.0,50663000.0,96421952502.3056,1905.32147432,749000.0,749000.0,0.0,250071.42857142858,207214.2857142857,1.2068252326783868,54.68603561387067,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7136914247035102
970,970,2023-11-26 04:00:00,50663000.0,50700000.0,50019000.0,50040000.0,91634256646.54262,1820.639337,53000.0,53000.0,0.0,253857.14285714287,174285.7142857143,1.4565573770491804,59.29262595929263,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.714438819398418
971,971,2023-11-27 04:00:00,50040000.0,50565000.0,49500000.0,49900000.0,142879179928.8627,2859.70502629,-623000.0,0.0,623000.0,253857.14285714287,211928.57142857142,1.1978429389956187,54.50084342892195,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7056534062865767
972,972,2023-11-28 04:00:00,49932000.0,50999000.0,49550000.0,50763000.0,136625417313.30284,2724.65851616,-108000.0,0.0,108000.0,249214.2857142857,219642.85714285713,1.1346341463414635,53.15356489945156,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7041304133233682
973,973,2023-11-29 04:00:00,50775000.0,51250000.0,50370000.0,50684000.0,168199806342.6647,3309.31164116,843000.0,843000.0,0.0,309428.5714285714,139642.85714285713,2.2158567774936064,68.90408780022268,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7160182195084118
974,974,2023-11-30 04:00:00,50705000.0,50963000.0,50445000.0,50645000.0,142739615721.90823,2817.53336063,-70000.0,0.0,70000.0,210928.57142857142,144642.85714285713,1.4582716049382716,59.32101245480113,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7150310944396656
975,975,2023-12-01 04:00:00,50645000.0,52000000.0,50500000.0,51839000.0,197518078645.8102,3849.29389088,-60000.0,0.0,60000.0,210928.57142857142,77500.0,2.721658986175115,73.13026250619119,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7141849872378832
976,976,2023-12-02 04:00:00,51835000.0,51995000.0,51645000.0,51701000.0,99731930340.47308,1925.58631679,1190000.0,1190000.0,0.0,269357.14285714284,77500.0,3.475576036866359,77.65650741350906,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7309661134065687
977,977,2023-12-03 04:00:00,51751000.0,53362000.0,51700000.0,53130000.0,198978034685.35165,3773.33885643,-84000.0,0.0,84000.0,259214.2857142857,83500.0,3.104362703165098,75.63568153397249,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7297815633240733
978,978,2023-12-04 04:00:00,53130000.0,56654000.0,53015000.0,56511000.0,602361632367.4482,10875.1783692,1379000.0,1379000.0,0.0,357500.0,83500.0,4.281437125748503,81.06575963718821,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7492279271783736
979,979,2023-12-05 04:00:00,56511000.0,59897000.0,56000000.0,59554000.0,503199491157.17664,8778.79102514,3381000.0,3381000.0,0.0,544285.7142857143,83500.0,6.518391787852866,86.69928319490272,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.7969060679988156
980,980,2023-12-06 04:00:00,59554000.0,61312000.0,59250000.0,60486000.0,659715327965.1704,10940.74357808,3043000.0,3043000.0,0.0,761642.8571428572,67785.71428571429,11.23603793466807,91.82741991043747,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.839817804915883
981,981,2023-12-07 04:00:00,60490000.0,60958000.0,58555000.0,59270000.0,479048075601.124,8008.11735926,936000.0,936000.0,0.0,826714.2857142857,67785.71428571429,12.19599578503688,92.42194362373233,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8530170772636894
982,982,2023-12-08 04:00:00,59251000.0,60000000.0,58750000.0,59818000.0,309312564243.8389,5206.74216971,-1239000.0,0.0,1239000.0,826714.2857142857,156000.0,5.299450549450549,84.12559965111208,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8355449635468815
983,983,2023-12-09 04:00:00,59853000.0,60753000.0,59680000.0,60214000.0,239966762696.33987,3988.49808415,602000.0,602000.0,0.0,816214.2857142857,156000.0,5.232142857142857,83.95415472779369,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8440342391380989
984,984,2023-12-10 04:00:00,60214000.0,60377000.0,59563000.0,59950000.0,155292830126.9469,2586.55255185,361000.0,361000.0,0.0,838214.2857142857,156000.0,5.373168498168498,84.30921761620806,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8491249841354901
985,985,2023-12-11 04:00:00,59950000.0,60043000.0,56168000.0,56486000.0,590053408064.8286,10170.272479,-264000.0,0.0,264000.0,838214.2857142857,130357.14285714286,6.4301369863013695,86.54129793510324,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8454021124476472
986,986,2023-12-12 04:00:00,56486000.0,58780000.0,55460000.0,57251000.0,558326531810.6038,9729.23304122,-3464000.0,0.0,3464000.0,838214.2857142857,370071.4285714286,2.265006755452615,69.3721920075668,-1,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7965535233314062
987,987,2023-12-13 04:00:00,57250000.0,58580000.0,56500000.0,58474000.0,247854038864.3501,4319.43960407,764000.0,764000.0,0.0,832571.4285714285,370071.4285714286,2.249758733835167,69.22848488448061,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8073272883674363
988,988,2023-12-14 04:00:00,58474000.0,59924000.0,58002000.0,58620000.0,348803799969.6196,5916.10178479,1224000.0,1224000.0,0.0,920000.0,365071.4285714286,2.520054783799648,71.59135123117115,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8245878752837986
989,989,2023-12-15 04:00:00,58620000.0,58973000.0,57632000.0,58006000.0,216355129837.5273,3702.76410838,146000.0,146000.0,0.0,930428.5714285715,360785.71428571426,2.5788952682637105,72.05841677269459,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8266467361414692
990,990,2023-12-16 04:00:00,58006000.0,58562000.0,57574000.0,58300000.0,161611379526.87274,2782.34283401,-614000.0,0.0,614000.0,845428.5714285715,404642.85714285716,2.0893203883495146,67.63042111879321,-1,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8179882391098953
991,991,2023-12-17 04:00:00,58300000.0,58301000.0,57000000.0,57528000.0,164617704280.82346,2860.23610357,294000.0,294000.0,0.0,866428.5714285715,398642.85714285716,2.1734456190646836,68.48850996555812,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8221341643986294
992,992,2023-12-18 04:00:00,57540000.0,57622000.0,55002000.0,56685000.0,491224467468.22687,8746.72904448,-760000.0,0.0,760000.0,767928.5714285715,452928.5714285714,1.6954739000157706,62.90077229113036,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8114168065093849
993,993,2023-12-19 04:00:00,56685000.0,58944000.0,56620000.0,57578000.0,314767389341.74335,5410.9512272599995,-855000.0,0.0,855000.0,526428.5714285715,514000.0,1.0241801000555866,50.597281340107095,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7993597788839847
994,994,2023-12-20 04:00:00,57579000.0,59873000.0,57504000.0,59741000.0,346737283863.3098,5914.61689906,894000.0,894000.0,0.0,372928.5714285714,514000.0,0.7255419677598666,42.04719336393654,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8119667761905435
995,995,2023-12-21 04:00:00,59741000.0,60000000.0,58818000.0,59185000.0,278215170932.7758,4680.41205881,2162000.0,2162000.0,0.0,460500.0,514000.0,0.8959143968871596,47.25500256541816,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8424548390281049
996,996,2023-12-22 04:00:00,59185000.0,60419000.0,59094000.0,59618000.0,301996860502.16034,5063.82381496,-556000.0,0.0,556000.0,460500.0,465214.28571428574,0.9898664210041455,49.74537037037037,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8346142456249207
997,997,2023-12-23 04:00:00,59618000.0,59700000.0,59000000.0,59448000.0,132353560564.35931,2228.4000708,433000.0,433000.0,0.0,448428.5714285714,465214.28571428574,0.9639183172117303,49.081385349073564,0,0,,,0.0,0.0,1.8084853309862763,1.584874913455215,0.8407203192644509
998,998,2023-12-24 04:00:00,59448000.0,59600000.0,58628000.0,58701000.0,191640532447.449,3235.7279319100003,-170000.0,0.0,170000.0,422642.85714285716,477357.14285714284,0.8853808169983541,46.96031746031746,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8383230155260673
999,999,2023-12-25 04:00:00,58701000.0,58893000.0,57464000.0,57852000.0,300848964896.6564,5176.5064251,-747000.0,0.0,747000.0,422642.85714285716,511857.14285714284,0.8257047167178343,45.22662997783384,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8277889808638755
1000,1000,2023-12-26 04:00:00,57852000.0,58257000.0,56349000.0,56647000.0,268329125912.8148,4682.71994956,-849000.0,0.0,849000.0,422642.85714285716,325071.4285714286,1.3001538123489342,56.524646541841804,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.8158165639586537
1001,1001,2023-12-27 04:00:00,56650000.0,57858000.0,56349000.0,57630000.0,217306715237.02716,3806.31040023,-1202000.0,0.0,1202000.0,368071.4285714286,410928.5714285714,0.8957065878671998,47.24922061250688,0,0,,,-0.0,-0.0,1.8084853309862763,1.584874913455215,0.7988662163496116
