,index,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,exit_price,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2,benchmark_returns
187,189,2024-08-30 04:00:00,80623000.0,81250000.0,79225000.0,80698000.0,248095456135.862,3089.30239803,-568000.0,0.0,568000.0,505714.28571428574,563785.7142857143,0.8969973394146712,47.285113203766784,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1344167721964282
188,190,2024-08-31 04:00:00,80698000.0,80823000.0,80000000.0,80144000.0,77437235520.96323,962.84726787,75000.0,75000.0,0.0,405714.28571428574,563785.7142857143,0.7196249841631825,41.847786045826275,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.1354720697903498
189,191,2024-09-01 04:00:00,80224000.0,80399000.0,78800000.0,79843000.0,159055099399.598,2002.39228878,-474000.0,0.0,474000.0,405714.28571428574,587285.7142857143,0.6908294818778886,40.85743058552726,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1288025889967659
190,192,2024-09-02 04:00:00,79843000.0,80089000.0,78235000.0,79471000.0,189532330654.58063,2400.41189778,-381000.0,0.0,381000.0,394714.28571428574,614500.0,0.6423340695106359,39.11104819874018,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1234416772196447
191,193,2024-09-03 04:00:00,79497000.0,81101000.0,78557000.0,78960000.0,205302566472.9922,2571.396041,-346000.0,0.0,346000.0,394714.28571428574,512714.28571428574,0.7698523265533574,43.49811083123426,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1185732376530202
192,194,2024-09-04 04:00:00,78868000.0,79300000.0,76248000.0,78143000.0,310553210268.8199,4007.71532553,-629000.0,0.0,629000.0,394714.28571428574,540785.7142857143,0.7298903711530841,42.19286859586164,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1097228084986654
193,195,2024-09-05 04:00:00,78182000.0,79190000.0,76135000.0,76796000.0,212976291309.078,2752.12243344,-686000.0,0.0,686000.0,289214.28571428574,589785.7142857143,0.49037180574058375,32.90264911425321,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1000703531729301
194,196,2024-09-06 04:00:00,76796000.0,76860000.0,72886000.0,72886000.0,413119383545.45166,5499.58262518,-1386000.0,0.0,1386000.0,289214.28571428574,657714.2857142857,0.4397263249348393,30.542354982273523,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.080568453637261
195,197,2024-09-07 04:00:00,72886000.0,74580000.0,72200000.0,73850000.0,193567013142.6668,2633.9736966,-3910000.0,0.0,3910000.0,95142.85714285714,937000.0,0.10153986888245159,9.217993079584772,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.0255522724074875
196,198,2024-09-08 04:00:00,73867000.0,74180000.0,72992000.0,73836000.0,101794948558.084,1382.31649323,981000.0,981000.0,0.0,88785.71428571429,937000.0,0.09475529806372923,8.65538611517303,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.0393555649359807
197,199,2024-09-09 04:00:00,73836000.0,76800000.0,73478000.0,76501000.0,199157314682.97403,2655.16679511,-31000.0,0.0,31000.0,75428.57142857143,939214.2857142857,0.08031028975587498,7.434002111932415,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.0389193752638266
198,200,2024-09-10 04:00:00,76501000.0,78500000.0,76432000.0,77938000.0,212380883259.56012,2745.73710487,2665000.0,2665000.0,0.0,265785.71428571426,905857.1428571428,0.2934079798139095,22.68487471803938,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.0764176164345034
199,201,2024-09-11 04:00:00,77938000.0,77938000.0,77938000.0,77938000.0,7368769.0139,0.09454655,1437000.0,1437000.0,0.0,368428.5714285714,784571.4285714285,0.46959213401311,31.953909057118082,1,1,77938000.0,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.096637118334039
